"Alert Id","Alert State","Alert Title","Alert Type","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Location Paths","Logical Paths"
"1776","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1776","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/http-basics/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1777","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1777","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/insecure-login/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1778","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1778","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/webgoat-lesson-template/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1779","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1779","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/jwt/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1780","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1780","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/crypto/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1781","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1781","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/cross-site-scripting/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1782","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1782","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/webgoat-introduction/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1783","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1783","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-server/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1784","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1784","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/secure-passwords/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1785","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1785","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/cia/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1786","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1786","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/xxe/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1787","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1787","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/challenge/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1788","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1788","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/client-side-filtering/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1789","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1789","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/insecure-deserialization/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1790","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1790","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webwolf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1791","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1791","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/password-reset/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1792","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1792","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/bypass-restrictions/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1793","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1793","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/ssrf/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
"1794","active","snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write (CVE-2022-38749)","dependency","DEP1001_CVE-2022-38749","CVE-2022-38749","'pom.xml' contains a reference to an insecure Maven package 'org.yaml:snakeyaml 1.25'.  Recommendation: Upgrade org.yaml:snakeyaml from 1.25 to 1.31 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1794","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-container/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-container v8.0.0-SNAPSHOT(root),org.springframework.boot:spring-boot-starter-security 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.yaml:snakeyaml 1.25"
