"Alert Id","Alert State","Alert Title","Alert Type","Tool","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","Dismissal Message","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Dependency Type","Location Paths","Logical Paths"
"1575","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1575?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:34677 @ 116a78c5",""
"1576","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1576?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:22392 @ 116a78c5",""
"1577","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1577?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28170 @ 116a78c5",""
"1578","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1578?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:22398 @ 116a78c5",""
"1579","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1579?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:34698 @ 116a78c5",""
"1580","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1580?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:38154 @ 116a78c5",""
"1581","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1581?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:33200 @ 116a78c5",""
"1582","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1582?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:22395 @ 116a78c5",""
"1583","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1583?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:12057 @ 116a78c5",""
"1584","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1584?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28171 @ 116a78c5",""
"1585","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1585?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28187 @ 116a78c5",""
"1586","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1586?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28188 @ 116a78c5",""
"1587","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1587?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28257 @ 116a78c5",""
"1588","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1588?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28162 @ 116a78c5",""
"1589","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1589?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28255 @ 116a78c5",""
"1590","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1590?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:22399 @ 116a78c5",""
"1591","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1591?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28595 @ 116a78c5",""
"1592","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1592?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28719 @ 116a78c5",""
"1593","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1593?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:23354 @ 116a78c5",""
"1594","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1594?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28184 @ 116a78c5",""
"1595","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1595?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:10094 @ 116a78c5",""
"1596","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1596?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28750 @ 116a78c5",""
"1597","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1597?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:27717 @ 116a78c5",""
"1598","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1598?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:13056 @ 116a78c5",""
"1599","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1599?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:21905 @ 116a78c5",""
"1600","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1600?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:28163 @ 116a78c5",""
"1601","active","Unused variable, import, function or class (js/unused-local-variable)","code","CodeQL","js/unused-local-variable","js/unused-local-variable","Unused variables, imports, functions or classes may be a symptom of a bug and should be examined carefully.","maintainability","note","2024-11-05T22:31:14Z","2024-11-05T22:31:14Z","","",,,"180","0","https://dev.azure.com/octodemo-felickz/6a81438c-b480-4b66-8261-2ce43b3446d5/_git/3c4e798c-607c-405a-b622-668d1ebbdbaa/alerts/1601?branch=refs/pull/32/merge","octodemo-felickz","test-cases","juice-shop-PR-target-test","refs/pull/32/merge",,,"frontend/src/assets/private/three.js:24833 @ 116a78c5",""
